유동비율,자기자본이익률,자기자본성장률,총자산회전율,매출총이익성장률,총자산이익률,label
147.27,0.0,12.27,23.48,20.7,0.0,0
77.02,0.0,-5.91,29.8,-25.74,0.0,0
135.14,3.35,46.54,9.92,95.34,1.1,0
38.66,0.0,-26.46,11.81,3.73,0.0,1
184.84,0.0,13.34,11.68,22.45,0.0,0
115.15,2.94,7.31,5.59,22.51,2.34,0
117.54,0.0,29.31,12.63,4.84,0.0,0
177.75,0.0,7.68,12.49,40.81,0.0,0
90.3,2.62,10.32,17.25,-19.76,0.81,0
57.71,0.47,31.45,0.0,96.65,0.16,0
92.8,-0.81,0.77,0.0,-37.43,-0.3,0
826.38,0.0,-40.3,22.55,-40.38,0.0,0
192.41,-0.89,-2.58,11.83,-42.67,-0.67,0
101.06,3.3,15.66,0.0,9.57,0.99,0
143.83,0.0,69.01,41.81,-15.35,0.0,0
640.47,-0.01,-0.85,18.05,-34.17,-0.01,0
52.71,4.37,42.05,0.0,91.49,2.8,1
110.04,-0.98,-4.04,17.28,-19.07,-0.53,0
204.37,-0.85,1.32,0.0,21.54,-0.71,0
261.56,0.0,1.79,3.67,3.43,0.0,0
163.05,0.0,2.19,0.0,25.35,0.0,0
210.16,-3.95,-16.38,0.0,-64.26,-2.34,1
263.09,0.0,0.92,15.92,-3.73,0.0,0
856.3,-7.97,-27.4,0.09,73.92,-5.85,0
177.21,-17.63,-23.85,0.0,-69.71,-7.99,1
114.24,5.87,25.36,20.44,30.84,1.37,0
177.23,0.85,0.93,0.0,-12.05,0.53,0
147.87,-2.35,-6.34,0.0,67.92,-1.39,0
456.14,-10.73,-18.2,7.11,-67.99,-8.43,1
158.64,1.35,3.34,13.89,2.48,0.88,0
125.27,0.0,5.08,37.59,-8.33,0.0,0
412.1,1.4,16.29,15.16,-4.89,1.2,0
147.38,0.0,4.62,21.92,28.85,0.0,0
107.54,-1.3,-4.73,0.0,-27.97,-0.67,0
1844.54,-0.25,-3.57,0.0,97.83,-0.24,0
46.59,2.48,12.38,0.0,52.58,0.34,0
172.05,1.3,4.4,0.0,-5.6,0.86,0
82.52,1.61,6.14,23.45,2.94,0.75,0
367.97,1.23,4.43,14.48,53.03,0.92,0
518.52,0.0,5.0,0.0,7.05,0.0,0
118.08,0.27,1.08,7.92,-3.39,0.21,0
644.3,0.0,8.95,20.98,34.64,0.0,0
2029.62,0.0,-72.95,2.54,760.97,0.0,0
715.4,0.0,0.25,12.85,-26.68,0.0,0
147.28,4.18,11.21,21.52,16.96,2.78,0
194.87,0.0,9.53,28.54,-0.38,0.0,0
66.64,-1.64,-6.33,0.0,22.16,-0.97,0
211.27,1.47,5.85,0.0,-19.0,0.95,0
570.56,-1.77,-9.01,0.0,-17.75,-1.52,0
201.12,0.0,5.61,4.8,-3.49,0.0,0
231.68,-3.01,-11.45,0.0,-4.76,-2.2,0
115.77,1.06,2.09,24.17,-2.23,0.49,1
120.95,3.98,90.77,53.8,1.63,2.58,0
83.14,0.0,0.1,14.52,-3.81,0.0,0
157.69,1.08,1.6,27.64,-6.2,0.67,0
141.94,-0.37,19.32,36.52,247.97,-0.19,0
71.95,-11.59,154.11,0.0,1.41,-3.83,0
673.27,1.88,4.77,0.0,32.99,1.75,0
215.19,-0.63,-3.43,0.0,-93.08,-0.47,0
85.67,-0.21,57.32,0.0,25.31,-0.09,0
179.07,-3.38,92.11,37.41,12.45,-1.54,0
89.13,0.94,16.21,22.83,22.54,0.44,0
159.1,0.0,4.37,33.33,48.45,0.0,0
149.81,-1.37,-9.04,0.0,29.41,-0.75,0
146.75,1.06,0.91,0.0,-8.78,0.65,0
138.55,-19.35,-56.23,1.59,-115.02,-6.09,0
97.6,-6.64,-14.88,3.04,-75.21,-3.68,0
83.96,-1.79,-3.28,11.35,-44.78,-0.82,0
378.76,0.59,-0.18,0.0,12.13,0.47,0
78.92,-2.52,32.47,18.21,-9.06,-0.62,0
151.51,-1.3,25.47,13.98,-68.45,-0.82,0
70.01,-34.34,-72.95,0.0,-32.5,-7.66,0
127.57,-10.55,-36.21,15.7,-25.84,-3.71,0
201.94,-16.09,85.94,8.78,-4.55,-5.83,0
294.24,-1.23,-4.75,0.0,-41.08,-0.91,0
105.83,2.99,16.68,0.0,-53.9,1.37,0
798.04,0.84,3.43,17.79,-18.03,0.7,0
65.21,4.96,35.45,0.0,55.85,1.67,0
169.59,-0.16,-0.14,9.27,79.76,-0.1,0
718.63,0.47,-1.59,0.0,-19.42,0.42,0
123.23,-14.83,189.82,6.34,1.93,-3.76,0
845.27,1.39,8.96,12.9,12.25,1.24,0
279.47,-3.6,-8.64,0.0,4.29,-3.09,0
93.86,-0.61,-2.86,0.0,-37.45,-0.29,0
121.12,-0.74,2.91,53.8,0.41,-0.24,0
139.36,-2.69,53.59,0.0,-1.2,-1.14,0
571.7,-3.07,16.18,3.58,-56.23,-2.05,0
247.78,0.85,2.09,0.0,-6.54,0.64,0
173.97,-1.61,188.15,0.0,-21.77,-0.51,0
97.48,5.77,25.4,29.28,51.91,1.69,0
190.3,-0.35,-1.3,0.0,-45.17,-0.22,0
485.77,-1.43,-5.34,0.0,-30.01,-1.15,0
322.47,0.0,4.37,43.13,8.49,0.0,0
301.3,3.37,9.51,19.55,130.85,2.16,0
106.22,1.09,4.21,20.58,18.27,0.62,0
1846.13,0.0,7.46,11.73,54.67,0.0,0
117.67,0.09,-4.05,10.37,-4.58,0.04,0
753.01,3.89,10.61,15.91,-2.22,3.39,0
89.64,-10.26,67.96,0.0,-56.97,-4.87,0
102.01,-5.94,63.12,15.28,-12.51,-2.4,0
844.26,0.59,2.4,11.14,-10.5,0.54,0
274.57,-6.53,-23.45,0.0,-41.09,-5.27,0
192.41,2.24,5.92,0.0,-38.94,1.19,0
183.36,-9.78,309.28,0.0,-49.44,-3.81,0
239.16,0.46,2.25,11.35,-34.99,0.27,0
2029.62,-0.62,-3.39,0.0,-71.44,-0.6,1
160.47,10.73,109.92,3.72,-105.84,6.4,0
606.09,10.73,309.28,0.0,616.99,6.4,0
116.03,0.93,2.0,23.74,-2.7,0.48,0
172.41,6.1,23.78,30.03,36.97,3.44,0
1843.66,-34.34,309.28,1.79,760.97,-6.62,0
736.14,2.51,37.95,8.6,42.21,2.28,0
188.14,0.0,4.85,17.03,15.75,0.0,0
123.91,2.8,10.25,29.02,65.23,2.07,1
126.03,0.92,21.44,0.0,-20.11,0.52,1
150.47,2.82,12.2,29.87,96.47,1.61,0
254.0,0.46,-0.11,0.0,8.65,0.35,0
64.86,-6.03,-3.98,0.0,-59.65,-3.96,0
141.03,-0.13,-2.98,15.22,-21.99,-0.08,1
71.07,2.51,45.22,16.42,25.13,1.27,0
99.56,-25.89,-45.92,8.32,-61.41,-9.89,0
164.11,-4.05,-18.31,0.0,-38.72,-2.02,0
115.28,0.37,1.78,25.07,-3.24,0.21,0
195.98,-3.98,11.68,10.43,-65.33,-2.23,1
360.79,6.14,16.07,51.73,42.66,4.73,0
271.98,2.92,17.11,10.06,36.03,2.11,0
180.96,-15.85,97.84,7.56,65.08,-2.83,1
89.98,-6.62,-22.46,33.49,-322.19,-2.62,0
89.93,0.68,15.86,3.09,-45.1,0.5,0
115.33,-1.67,-4.82,0.0,-55.08,-0.89,0
135.52,0.0,3.38,7.0,8.99,0.0,0
95.07,2.04,3.9,0.0,-4.52,0.82,0
112.33,0.0,4.38,11.13,16.53,0.0,0
93.18,1.62,46.08,0.0,-20.02,0.55,1
60.35,1.08,3.95,0.0,0.18,0.36,0
70.01,0.96,12.98,20.81,33.42,0.31,0
345.59,0.08,2.56,0.0,26.53,0.06,0
269.46,2.7,8.88,0.0,36.66,1.84,0
160.2,-0.32,-1.19,18.13,-5.76,-0.16,0
216.75,1.93,20.66,0.0,76.93,1.39,0
131.08,-4.4,-19.12,20.03,-15.35,-2.51,0
296.23,-0.74,-3.21,13.67,-38.49,-0.51,0
279.42,0.07,-0.65,0.0,-18.59,0.04,0
209.61,-0.74,24.08,0.0,-56.49,-0.46,0
616.35,4.91,19.46,0.0,6.41,4.12,0
165.0,0.0,7.78,28.75,13.08,0.0,0
61.42,1.95,21.67,20.22,1.73,0.9,0
71.48,1.16,2.69,26.51,1.41,0.52,0
112.52,0.74,1.17,0.0,9.09,0.44,0
259.26,-0.23,13.54,0.0,-16.41,-0.16,0
515.4,1.65,5.32,18.72,8.27,1.42,0
500.72,0.59,-1.21,16.07,-50.66,0.45,0
140.85,0.54,2.23,0.0,-18.0,0.39,0
83.18,-2.52,-5.45,22.41,2.73,-1.07,0
128.7,0.14,4.17,0.0,-5.7,0.07,0
215.89,0.39,3.35,8.39,26.52,0.25,0
134.71,0.0,2.38,53.8,12.22,0.0,0
150.01,0.69,6.2,0.0,12.93,0.31,0
208.66,2.12,4.38,23.34,-7.65,1.33,0
93.74,-0.69,-4.0,0.0,-43.06,-0.43,0
327.94,1.93,4.15,0.0,12.07,1.49,0
46.59,-0.08,10.08,22.72,14.58,-0.02,0
63.93,0.4,10.36,10.02,5.81,0.18,0
262.21,1.79,5.53,12.84,-2.36,1.43,0
137.25,1.8,4.57,23.99,18.22,1.09,0
89.73,1.77,6.9,0.0,51.7,0.79,0
95.93,0.14,0.21,24.97,3.93,0.06,0
680.3,1.28,0.88,27.18,-8.32,1.14,0
59.6,-12.91,-39.58,0.0,-258.44,-5.85,0
52.34,-2.18,-10.43,0.0,-10.18,-0.85,0
280.72,1.03,2.56,29.09,6.84,0.81,0
197.69,-4.13,-15.08,0.0,-114.86,-2.47,0
136.54,-4.2,-6.44,28.64,5.82,-1.9,0
191.08,0.46,7.84,20.91,342.64,0.3,0
310.22,2.49,9.08,16.61,-4.97,1.74,0
1009.29,1.68,6.26,0.0,37.62,1.53,0
83.88,1.73,13.12,30.69,37.79,0.52,0
178.33,0.0,-0.54,32.46,39.19,0.0,0
164.67,0.91,1.89,0.0,8.58,0.43,0
382.14,0.21,0.97,0.0,18.16,0.2,0
32.96,-1.67,-14.24,0.0,14.86,-0.45,0
408.95,0.0,13.84,3.26,-16.97,0.0,0
363.66,0.0,2.2,0.0,-21.63,0.0,0
78.59,0.61,3.99,0.0,94.04,0.18,0
131.52,-10.76,-29.28,0.0,-89.7,-4.98,1
60.72,-0.17,5.0,0.0,-13.49,-0.09,0
298.73,8.43,118.24,0.0,29.0,5.18,0
1311.0,-1.9,98.84,0.0,13.09,-1.6,0
429.98,8.62,-72.95,5.63,129.39,2.23,1
101.56,0.0,8.61,9.95,14.03,0.0,0
457.26,0.0,20.52,17.92,61.27,0.0,0
715.81,2.13,8.39,11.96,13.74,1.97,0
641.51,0.93,3.92,0.0,73.54,0.88,0
176.76,1.23,4.39,27.05,16.38,0.77,0
146.43,-3.05,-1.42,0.0,-80.41,-1.8,0
79.59,-3.22,-7.95,53.8,-15.92,-0.35,0
211.6,3.61,12.71,0.0,11.54,2.51,0
136.36,0.48,3.24,34.52,-4.81,0.19,0
100.84,-9.21,-20.46,11.8,-40.1,-3.51,0
89.37,1.69,7.19,0.0,-15.73,0.71,0
57.88,2.25,21.41,53.8,10.82,0.68,0
178.61,2.53,10.51,25.12,14.05,1.65,0
155.21,0.43,-0.63,0.0,-8.94,0.27,0
295.67,0.0,12.78,0.0,16.67,0.0,0
101.15,4.03,-34.22,35.4,22.26,2.82,0
50.12,0.07,9.88,26.88,6.58,0.01,0
583.58,-0.83,-2.8,0.0,-27.36,-0.7,0
412.76,1.21,3.38,0.0,3.59,0.86,0
152.67,2.81,10.38,0.0,11.84,1.6,0
1494.65,0.0,3.35,7.45,-3.09,0.0,0
149.49,-5.63,-21.61,17.05,3.24,-2.73,0
75.3,0.0,-4.52,14.74,24.17,0.0,1
103.39,4.94,13.29,0.0,48.7,2.05,0
316.63,3.41,9.76,19.37,-6.34,2.66,1
504.91,-0.56,-2.22,0.0,40.19,-0.45,0
345.77,1.18,-0.4,14.21,-43.31,0.98,0
179.02,0.0,-1.22,23.98,-62.27,0.0,0
307.41,0.0,3.26,9.15,-5.38,0.0,0
156.89,2.34,6.74,0.0,1.95,1.51,0
112.6,0.0,11.32,23.47,4.6,0.0,1
190.89,2.47,8.11,0.0,12.94,1.23,0
319.65,1.84,8.81,0.0,-9.17,1.41,0
120.2,1.74,7.84,25.05,79.95,1.01,0
936.05,-1.39,-5.41,0.0,23.83,-1.31,0
431.88,-0.37,-1.5,0.0,-33.88,-0.29,0
278.95,0.73,20.86,28.45,31.11,0.32,0
245.12,2.22,6.87,37.16,3.9,1.1,0
711.58,4.32,16.81,0.0,69.91,3.62,0
157.71,-1.62,-5.06,27.31,-58.32,-0.89,0
58.77,2.58,6.99,0.0,26.64,1.28,0
245.91,0.97,3.5,0.0,-0.67,0.69,0
1146.59,0.52,1.85,10.88,-7.81,0.48,0
785.15,0.47,1.54,0.0,12.26,0.43,0
504.18,0.06,-0.58,0.0,-3.67,0.05,0
113.14,0.0,17.77,0.0,14.62,0.0,0
66.36,1.04,4.62,0.0,4.05,0.53,0
381.82,2.25,10.22,0.0,11.13,1.82,0
246.43,0.0,207.33,17.96,97.39,0.0,0
188.99,0.0,1.68,24.05,53.39,0.0,0
269.92,0.71,2.5,0.0,60.16,0.59,0
94.61,0.9,3.21,7.92,12.81,0.73,0
198.51,-4.39,-15.68,32.98,70.94,-2.76,0
146.03,0.67,19.98,37.31,-26.58,0.47,0
221.91,9.36,55.52,0.0,427.78,5.72,0
567.36,0.63,1.2,0.0,-24.43,0.57,0
357.05,2.74,8.17,0.0,-8.54,2.29,0
36.56,-34.34,-72.95,19.85,-248.21,-6.14,0
175.17,0.27,-1.41,2.27,-79.68,0.15,0
306.31,10.73,59.94,38.78,119.45,6.4,0
214.06,-3.47,-5.1,0.0,-12.28,-1.62,0
148.37,-1.46,-6.88,5.51,-88.06,-1.07,0
52.78,-18.15,-13.57,0.0,-18.44,-1.19,0
313.38,-15.31,309.28,0.0,-18.87,-9.2,0
298.05,3.86,26.85,0.0,42.58,3.29,0
588.96,-4.76,-17.67,0.0,-15.55,-3.94,1
159.17,1.67,11.73,7.42,-10.0,0.95,0
346.64,1.28,3.51,0.0,-29.05,1.02,0
190.0,7.59,30.23,33.33,18.72,3.96,0
150.21,-11.2,41.99,0.0,-291.78,-5.0,0
107.04,-34.34,-70.39,0.0,25.97,-12.95,1
92.59,-7.51,-27.27,0.0,-39.25,-2.82,0
608.8,0.37,1.55,7.73,54.42,0.34,0
89.01,-34.34,-72.95,0.0,-159.58,-12.95,1
59.33,0.0,1.81,23.07,-7.04,0.0,0
206.77,0.03,-1.41,0.0,-34.46,0.02,0
413.91,0.0,0.08,18.34,30.3,0.0,0
461.33,2.26,9.69,53.8,-8.64,1.77,0
66.97,-0.48,-3.6,0.0,13.03,-0.26,0
330.95,-0.33,3.48,9.26,-2.67,-0.29,1
886.96,-0.14,-5.74,10.92,-26.92,-0.13,0
1288.18,-1.68,-8.54,5.85,-53.85,-1.57,0
90.15,-11.46,35.13,6.95,4.77,-6.67,1
267.92,1.75,2.14,0.0,12.85,1.42,0
317.7,-11.7,40.98,0.0,-110.09,-6.63,0
620.59,-2.49,-7.76,0.0,-31.08,-2.0,0
242.91,-0.44,-4.29,0.0,9.92,-0.39,0
318.4,0.0,169.09,0.0,435.12,0.0,0
1166.03,1.28,3.44,16.2,-18.55,1.17,0
74.43,7.87,217.61,0.0,760.97,3.16,0
412.57,2.54,10.71,14.04,-31.83,1.99,0
1393.04,-0.75,-4.29,0.0,-26.79,-0.7,0
105.48,1.44,44.54,0.0,28.65,0.59,0
163.17,-4.82,-17.75,13.18,206.63,-3.41,0
1388.89,-3.07,-4.37,4.3,-58.78,-2.9,0
178.91,-4.24,-15.0,21.36,-77.59,-2.46,0
2029.62,-0.06,2.27,6.2,-26.96,-0.05,0
281.03,0.72,4.54,34.07,-16.87,0.48,0
124.66,2.73,11.1,0.0,49.68,1.59,0
69.67,0.0,-10.0,0.0,-13.57,0.0,0
298.79,0.0,8.37,18.35,-17.95,0.0,0
123.22,1.88,6.0,0.0,-7.83,1.12,0
102.86,-0.33,7.53,0.0,-8.48,-0.12,0
224.42,0.25,1.22,0.0,-28.29,0.2,0
116.9,0.37,0.21,0.0,0.58,0.22,0
113.59,-2.71,-11.87,18.58,-250.08,-1.51,0
219.95,-10.01,-34.9,11.52,-7.06,-6.31,0
1175.67,0.0,12.38,14.65,19.72,0.0,0
28.6,-4.67,0.93,0.0,-50.95,-1.54,0
1041.68,-1.65,1.47,0.0,-19.07,-0.75,0
191.88,-20.62,9.01,13.27,-36.46,-10.16,1
204.54,2.7,17.38,0.0,-3.83,1.58,0
451.29,0.43,-2.28,0.0,48.84,0.37,0
53.33,-11.04,-18.14,29.24,-221.46,-4.76,0
187.86,2.12,12.23,31.81,-3.56,1.14,0
128.22,-20.57,-57.11,2.6,760.97,-11.9,0
364.44,0.83,3.8,0.0,18.86,0.7,0
170.09,0.53,0.39,0.0,12.34,0.33,0
201.5,3.45,6.35,0.0,34.47,1.97,0
219.84,0.0,12.97,25.48,9.3,0.0,0
728.47,2.03,6.78,3.95,0.58,1.84,0
54.82,2.35,6.1,23.23,2.65,1.3,0
120.35,2.37,9.31,0.0,10.43,1.39,0
139.29,0.97,4.14,0.0,-23.76,0.58,0
94.47,-0.34,-4.17,0.0,40.65,-0.12,0
28.6,-7.62,72.56,5.68,16.8,-3.08,0
100.95,-3.06,-7.12,0.0,-45.68,-1.72,0
138.07,-0.29,4.62,0.0,6.45,-0.15,0
110.38,-3.87,57.47,0.0,405.6,-2.73,0
664.33,-0.19,-1.97,11.6,-17.99,-0.17,0
151.43,-6.34,-1.2,0.0,10.29,-4.82,0
108.59,-2.06,-9.95,0.0,-18.55,-1.08,0
639.2,-0.56,13.56,0.0,-76.01,-0.43,1
273.18,10.73,309.28,0.0,760.97,6.4,0
30.08,-9.72,15.2,17.49,-34.68,-4.17,0
281.52,0.0,9.35,34.78,28.84,0.0,0
70.81,0.49,0.66,0.0,-9.43,0.23,0
52.65,0.63,2.45,0.0,1.61,0.28,0
262.32,-16.31,-52.82,5.2,-82.04,-7.97,0
757.93,1.56,43.02,0.0,-2.94,0.88,0
260.89,2.64,11.15,2.07,-20.98,2.01,0
76.4,-1.82,-1.54,0.0,-30.2,-0.46,0
128.21,-2.52,-9.62,0.7,-120.5,-2.08,0
92.18,-5.44,8.75,0.0,157.35,-2.34,0
152.01,0.27,4.32,0.0,-22.9,0.16,0
227.75,0.0,2.57,11.9,45.1,0.0,0
103.16,0.26,0.86,11.76,-11.58,0.09,0
144.61,1.87,6.95,19.93,-0.18,1.12,0
106.71,0.93,8.08,23.39,44.46,0.55,0
206.31,-2.45,-2.74,0.0,43.91,-1.87,0
642.01,0.0,3.26,23.61,6.87,0.0,0
2029.62,6.14,27.98,0.0,37.0,5.93,0
262.93,-3.73,-15.31,0.0,-83.4,-3.06,0
1445.54,1.05,4.29,0.0,-1.37,1.01,1
405.52,5.94,22.13,0.0,24.0,4.85,0
491.01,3.41,5.16,29.23,5.17,2.74,0
176.9,4.04,16.17,0.0,701.37,2.91,0
744.17,3.2,10.55,0.0,8.21,2.82,0
796.3,1.84,5.54,0.0,4.94,1.63,0
76.53,-2.58,-19.74,0.0,-47.07,-1.12,0
362.35,10.73,60.9,25.72,145.17,6.4,0
432.29,1.03,8.18,14.05,11.08,0.73,0
167.03,-2.47,106.22,0.0,19.1,-1.28,0
260.7,10.73,309.28,32.08,760.97,6.4,0
119.93,-16.4,6.48,0.0,-59.22,-4.59,0
128.57,-6.05,-22.06,30.66,-6.59,-2.41,0
28.6,-34.34,-72.95,0.0,-31.99,-7.03,1
2013.57,-0.95,-2.98,0.0,-27.13,-0.89,0
271.18,-0.56,-6.26,13.13,-25.35,-0.48,0
100.07,1.54,8.27,0.0,31.88,0.81,0
445.21,-7.43,-0.3,0.0,140.96,-5.85,0
278.05,-3.7,-14.48,0.0,-23.95,-2.69,0
744.56,-3.61,-12.4,12.09,-65.78,-2.89,0
57.27,1.49,5.98,0.0,-12.38,0.79,0
135.53,-5.45,-15.87,21.37,-17.67,-3.27,0
119.74,-2.44,-11.17,20.18,-32.2,-1.38,0
263.91,1.07,74.67,0.0,31.34,0.65,1
135.24,-2.84,19.36,9.18,-16.34,-2.03,0
104.27,0.75,2.52,0.0,-29.58,0.44,0
73.9,3.75,17.69,25.09,253.29,1.14,0
93.6,-0.1,-0.53,0.0,16.98,-0.06,0
228.67,2.95,14.43,12.25,23.85,1.85,0
200.56,0.44,-1.56,13.39,-4.02,0.29,0
419.3,0.0,0.13,17.45,-3.26,0.0,0
183.49,0.5,2.2,0.0,-2.87,0.32,0
93.77,0.57,3.03,0.0,239.9,0.28,0
211.09,-0.84,-2.25,13.3,-14.59,-0.62,0
327.91,-0.43,-13.47,10.37,-17.56,-0.34,0
510.6,0.18,0.65,0.0,35.41,0.16,0
196.52,0.19,0.62,12.77,22.57,0.15,0
45.22,-11.85,-11.41,0.0,17.67,-1.26,0
465.84,3.22,5.32,0.0,13.86,2.87,0
556.53,3.6,309.28,53.54,109.19,2.43,0
281.19,0.65,2.1,0.0,760.97,0.51,0
623.63,0.0,3.63,8.45,29.23,0.0,0
97.1,-21.56,-52.93,0.0,-63.88,-12.95,1
356.36,-1.55,-5.96,7.29,133.13,-1.45,0
203.29,2.26,101.88,0.0,-9.84,1.19,0
227.74,1.79,33.83,0.73,-76.08,1.43,0
77.23,-34.34,-72.95,0.0,-322.19,-12.95,0
1011.94,4.29,126.53,9.26,24.24,3.71,0
304.46,-14.78,-14.21,0.0,-10.84,-9.08,0
238.81,-1.09,-6.11,0.0,-30.67,-0.87,0
115.89,-0.29,-1.39,10.47,20.88,-0.18,0
323.1,2.05,6.9,0.0,137.8,1.71,0
195.76,-1.09,2.76,0.0,-17.06,-0.68,0
59.3,1.13,38.57,15.3,255.98,0.26,0
151.34,1.39,3.94,0.0,17.02,0.76,0
1048.32,-3.65,105.19,16.93,4.52,-2.98,0
886.36,2.35,10.09,0.0,-11.04,1.99,0
205.3,3.17,11.28,13.46,-9.53,2.48,0
584.26,-0.25,-3.45,0.0,-18.94,-0.23,0
1089.8,0.88,0.46,0.0,-25.33,0.81,0
720.58,2.04,309.28,11.41,24.63,1.4,1
262.83,0.0,4.42,32.63,7.97,0.0,0
358.92,0.92,9.29,0.0,3.57,0.81,0
57.27,0.75,3.06,2.43,107.74,0.57,0
115.88,1.86,6.64,0.0,24.18,0.92,0
68.47,1.14,5.26,0.0,2.07,0.51,0
121.35,-0.04,-0.51,0.0,-34.83,-0.02,0
150.98,0.94,3.22,0.0,-16.45,0.59,0
68.97,0.0,-3.71,0.0,-20.52,0.0,0
211.18,1.15,3.02,0.0,14.07,0.81,0
68.35,0.12,8.33,18.87,7.28,0.03,0
51.14,-10.91,-31.55,0.0,45.04,-0.98,0
127.77,0.47,0.37,0.0,6.23,0.38,0
123.61,-9.46,-7.36,0.0,20.11,-7.09,1
119.75,0.0,2.45,15.03,-2.15,0.0,0
662.6,0.0,2.27,5.79,91.66,0.0,0
94.96,0.32,24.1,11.78,-22.75,0.2,0
296.08,2.19,9.39,7.11,116.55,1.53,0
230.39,0.0,6.45,24.83,-10.59,0.0,0
130.13,-7.53,-14.64,0.0,11.19,-5.74,0
600.71,0.0,83.11,12.33,10.46,0.0,0
95.58,0.8,1.44,0.0,14.26,0.42,0
991.28,0.02,-1.42,7.19,-25.9,0.02,0
222.2,0.0,3.85,19.97,1.49,0.0,0
103.4,0.0,18.39,33.37,21.51,0.0,0
615.56,0.0,-11.43,0.0,-52.66,0.0,0
111.88,2.72,7.52,16.29,14.62,1.43,0
842.66,0.0,0.85,15.45,-1.52,0.0,0
161.82,2.16,-1.39,0.0,5.81,1.58,0
447.8,-0.81,-0.95,9.47,-25.41,-0.65,0
1702.42,0.62,1.25,9.38,30.34,0.6,0
330.95,0.0,1.34,24.24,-3.81,0.0,0
137.83,0.59,0.86,16.91,-9.29,0.29,0
47.1,0.61,0.04,0.0,-13.01,0.3,0
60.31,-1.26,-7.29,0.0,-42.41,-0.75,0
820.92,0.0,2.0,23.43,-16.58,0.0,0
322.17,0.0,-0.51,0.0,0.12,0.0,0
71.83,0.6,3.94,16.31,5.19,0.2,0
814.72,3.39,14.27,16.66,50.08,3.06,0
129.42,1.99,9.54,8.04,133.06,1.14,0
391.44,1.92,6.09,34.11,3.88,1.6,0
132.44,-1.03,-7.86,12.29,-39.05,-0.68,0
432.76,3.39,8.09,0.0,-8.45,2.72,0
469.11,-1.03,18.14,0.0,-23.51,-0.74,0
170.47,0.65,0.86,21.37,2.65,0.3,0
265.68,3.3,15.03,20.03,93.52,2.11,0
80.03,0.89,2.57,11.94,15.69,0.48,0
475.58,1.27,3.54,0.0,10.06,1.09,0
213.83,1.78,7.35,29.32,-33.98,1.2,0
86.82,1.29,7.3,36.02,-16.4,0.55,0
64.37,-2.81,-10.86,17.48,-15.65,-0.74,0
214.53,0.0,14.63,23.61,-17.64,0.0,0
143.85,0.0,3.6,23.08,7.46,0.0,0
73.03,2.1,9.16,14.24,142.2,0.85,0
162.87,4.55,14.9,0.0,-45.84,3.93,0
120.72,0.35,1.32,0.0,-20.7,0.19,0
83.3,0.17,5.53,0.0,75.82,0.08,0
212.87,1.5,5.23,38.94,4.03,1.03,0
257.5,0.0,4.32,12.57,-10.6,0.0,0
133.49,-0.41,46.12,3.48,-67.19,-0.19,0
71.64,-1.38,-6.09,0.0,-17.83,-0.87,0
485.07,1.8,6.3,0.0,-47.07,1.61,0
66.89,-34.34,-72.95,10.94,-81.94,-5.03,1
240.84,4.52,19.27,0.0,8.23,3.22,0
450.17,-12.57,102.21,0.0,-33.72,-8.55,0
312.53,1.99,0.02,19.96,24.9,1.54,0
46.9,-0.64,-3.68,1.16,-65.56,-0.23,0
724.12,-0.96,-7.46,0.0,-18.5,-0.87,0
710.16,0.21,-0.2,0.0,-32.8,0.19,0
98.9,-0.42,-1.12,22.91,26.23,-0.23,0
135.54,1.53,5.23,27.59,82.22,0.83,0
221.1,0.0,9.77,19.86,1.01,0.0,0
176.68,0.0,-43.24,5.81,-172.52,0.0,0
68.71,0.0,15.4,17.02,-20.45,0.0,0
194.05,0.0,1.09,24.21,-21.64,0.0,0
69.81,-2.34,13.64,0.0,0.64,-0.83,0
196.94,-0.53,-1.85,4.87,44.81,-0.2,0
79.4,-0.79,14.4,5.94,112.14,-0.58,0
140.58,-1.17,1.41,0.0,15.11,-0.49,0
93.49,-2.78,-6.47,0.0,-10.55,-1.24,0
885.75,3.51,11.03,0.0,-7.9,3.15,0
159.07,1.63,5.95,0.0,23.88,1.13,0
137.16,-3.05,-5.25,4.74,-2.05,-1.6,0
36.36,-5.29,-20.03,0.0,75.84,-1.47,0
282.77,2.14,7.43,0.0,78.26,1.42,0
358.93,0.0,5.18,23.96,25.68,0.0,0
197.02,2.21,-0.93,0.0,-19.79,1.8,0
125.26,3.29,11.4,20.82,36.23,1.85,0
174.47,6.69,35.62,0.0,38.74,3.31,0
357.65,0.0,107.83,7.19,9.53,0.0,0
162.38,-0.22,0.95,0.0,-33.95,-0.11,0
402.98,0.62,-0.05,0.0,-40.99,0.5,0
71.63,1.47,3.33,0.0,2.3,0.72,0
126.86,1.98,6.94,0.0,-12.52,0.67,0
68.26,-2.25,-9.15,11.5,409.16,-1.12,1
1439.88,0.16,0.49,8.98,-24.06,0.15,0
112.01,10.73,65.12,25.59,-87.2,5.2,0
323.68,-1.67,-6.32,14.13,140.33,-1.4,0
627.28,-1.04,-6.72,0.0,13.37,-0.89,0
66.86,0.63,1.97,0.0,3.69,0.27,0
50.12,-2.23,10.42,0.0,444.85,-1.05,0
1256.0,0.45,1.56,6.84,105.58,0.43,0
163.13,1.74,6.22,12.5,52.18,1.19,0
124.48,-0.35,-1.05,0.0,-8.98,-0.19,0
