종목코드,회사명,결산월,결산년도,유동비율,당좌비율,부채비율,자기자본비율,차입금의존도,현금비율,순운전자본비율,자기자본이익률,총자산이익률,자산성장률,자기자본성장률,매출총이익성장률,총자산회전율,재고자산회전율,순운전자본회전율,총부채상환능력비율,label
[036810],에프에스티,12,2020,143.09,91.8,40.36,59.64,67.67,30.85,9.66,3.79,2.34,23.11,13.88,17.46,21.86,179.9,558.22,31.86,0
[173940],에프엔씨엔터,12,2020,202.68,201.03,54.07,45.93,117.7,26.6,33.35,-4.18,-2.23,13.21,-15.54,-61.29,12.37,2755.4,108.11,41.7,0
[083500],에프엔에스테크,12,2020,144.5,75.79,45.71,54.29,84.19,63.94,16.37,3.93,2.21,34.34,24.11,194.99,25.1,136.43,354.45,44.4,0
[054940],엑사이엔씨,12,2020,98.12,88.81,64.99,35.01,185.62,2.5,-1.07,-2.11,-0.71,2.29,9.39,-55.28,42.09,657.67,-3223.04,-11.81,0
[332570],엑세스바이오,12,2020,208.9,165.13,34.15,65.85,51.85,97.1,29.44,10.73,6.4,128.31,116.66,760.97,0.0,0.0,0.0,63.86,0
[205100],엑셈,12,2020,661.53,661.53,8.86,91.14,9.72,467.23,47.08,2.81,2.54,10.45,11.92,21.41,0.0,0.0,0.0,146.92,0
[070300],엑스큐어,12,2020,893.74,833.02,9.14,90.86,10.06,596.57,63.23,-0.92,-0.84,-2.74,-4.16,-26.44,0.0,0.0,0.0,24.98,0
[092870],엑시콘,12,2020,267.3,226.94,16.7,83.3,20.05,93.48,27.17,3.06,2.39,11.7,29.05,83.39,0.0,0.0,0.0,92.12,0
[067570],엔브이에이치코리아,12,2020,47.8,46.3,60.11,39.89,150.71,1.04,-19.86,0.17,0.07,4.62,10.24,-11.88,23.65,5878.15,-286.94,9.38,0
[332570],엔시스,12,2020,172.5,158.48,46.54,53.46,87.06,10.38,32.79,9.14,3.64,30.73,219.06,83.7,0.0,0.0,0.0,24.59,0
[101400],엔시트론,12,2020,203.4,188.4,39.23,60.77,64.56,121.66,16.19,-10.03,-5.67,-12.8,0.27,155.12,0.0,0.0,0.0,-14.33,0
[265740],엔에프씨,12,2020,204.31,169.27,34.39,65.61,52.41,140.32,21.83,0.0,0.0,44.65,148.67,-7.28,12.68,139.12,194.38,18.06,0
[332570],엔젠바이오,12,2020,628.16,609.27,16.08,83.92,19.17,582.93,72.09,-9.14,-6.55,156.2,309.28,24.95,1.97,68.32,6.77,-68.33,0
[208860],엔지스테크널러지,12,2020,36.85,36.85,88.18,11.82,629.87,5.52,-39.7,-7.09,-1.71,-40.67,-72.95,-29.41,0.0,0.0,-0.0,17.01,0
[183490],엔지켐생명과학,12,2020,1092.67,996.87,41.32,58.68,70.4,18.04,76.66,-5.73,-4.02,47.2,-0.98,-31.71,6.23,75.83,21.01,-27.49,0
[085310],엔케이,12,2020,146.69,140.92,35.75,64.25,55.64,59.11,14.7,-0.25,-0.17,7.02,-1.87,220.27,12.67,508.47,356.55,-14.77,0
[182400],엔케이맥스,12,2020,132.53,123.82,33.72,66.28,50.88,43.24,5.45,-6.1,-4.03,17.87,18.82,38.31,1.23,82.66,2918.97,-19.29,0
[009810],엔케이물산,12,2020,756.64,753.58,9.28,90.72,10.24,531.15,52.66,0.59,0.56,49.72,38.15,446.55,0.0,0.0,0.0,73.22,1
[068420],엔터미디어,12,2020,108.74,85.76,51.45,48.55,105.96,5.51,1.67,-6.55,-3.54,27.23,1.03,-42.59,0.0,0.0,0.0,5.41,0
[198080],엔피디,12,2020,206.09,205.95,26.81,73.19,36.63,145.94,23.65,-1.9,-1.25,27.4,67.47,-34.78,0.0,0.0,0.0,16.82,0
[004250],엔피씨,12,2020,147.64,128.64,23.78,76.22,31.2,43.56,10.42,1.08,0.82,2.81,2.95,-9.25,22.37,424.44,552.14,64.68,0
[048830],엔피케이,12,2020,122.16,100.03,43.17,56.83,75.97,38.55,4.22,1.09,0.61,-1.29,1.93,-12.79,0.0,0.0,0.0,16.55,0
[096870],엘디티,12,2020,347.93,256.05,19.27,80.73,23.86,127.25,42.11,3.19,2.62,17.63,13.65,113.44,23.48,146.66,154.33,62.49,0
[138690],엘아이에스,12,2020,43.86,18.97,76.62,23.38,327.77,0.28,-40.11,2.43,0.52,-7.67,12.07,15.03,24.7,100.65,-205.44,-0.33,0
[290650],엘앤씨바이오,12,2020,2029.62,1687.29,23.22,76.78,30.23,645.41,57.55,0.0,0.0,14.8,-4.5,2.44,10.13,97.38,44.01,20.68,0
[066970],엘앤에프,12,2020,141.96,74.09,55.43,44.57,124.37,13.06,13.3,-2.27,-0.9,13.36,49.4,71.5,0.0,0.0,0.0,16.28,0
[156100],엘앤케이바이오,12,2020,223.57,150.58,26.91,73.17,36.78,26.49,25.46,1.57,1.0,1.32,36.33,60.09,6.52,40.43,85.11,9.14,0
[010120],엘에스일렉트릭,12,2020,257.63,242.32,42.15,57.85,72.88,114.17,34.7,0.0,0.0,0.98,5.65,-8.86,0.0,0.0,0.0,28.27,0
[073110],엘엠에스,12,2020,127.32,107.15,56.25,43.75,128.59,45.19,12.64,-4.8,-2.25,-11.71,-22.36,-67.57,0.0,0.0,0.0,14.93,0
[083310],엘오티베큠,12,2020,195.6,150.08,27.85,72.15,38.6,102.52,24.82,0.57,0.39,10.86,27.9,17.84,19.73,186.43,207.61,40.34,0
[297890],엘이티,12,2020,254.33,247.51,31.17,68.83,45.28,173.71,47.57,-1.51,-0.96,23.08,49.83,-85.56,8.82,436.84,44.79,14.61,1
[170920],엘티씨,12,2020,132.59,122.01,34.14,65.86,51.85,38.22,9.21,-0.89,-0.59,-2.77,-3.43,6.18,11.1,331.94,358.87,25.69,0
[097520],엠씨넥스,12,2020,204.97,191.52,35.73,64.27,55.6,4.46,34.54,3.23,1.97,-0.22,10.84,-34.7,0.0,0.0,0.0,20.47,0
[179290],엠아이텍,12,2020,471.04,376.4,18.64,81.36,22.91,138.8,52.22,0.0,0.0,18.54,14.5,28.32,16.03,112.49,80.87,31.57,0
[009780],엠에스씨,12,2020,126.39,51.61,41.0,59.0,69.48,14.46,9.18,2.68,1.53,5.0,11.53,-8.43,0.0,0.0,0.0,18.4,0
[123040],엠에스오토텍,12,2020,28.6,19.32,65.03,34.97,185.99,2.22,-38.73,-9.56,-3.7,-19.06,-32.28,-31.18,0.0,0.0,-0.0,-4.08,0
[032790],엠젠플러스,12,2020,190.17,185.93,32.23,67.77,47.56,107.17,21.57,-5.32,-3.58,5.91,7.33,-20.06,0.0,0.0,0.0,18.55,1
[033160],엠케이전자,12,2020,80.22,52.65,66.26,33.74,196.39,3.57,-12.04,2.01,0.69,13.83,9.52,72.62,39.53,237.23,-690.81,-4.88,0
[033310],엠투엔,12,2020,32.45,28.42,44.95,55.05,81.65,11.81,-24.57,-2.58,-1.5,24.01,10.52,-54.09,5.27,294.41,-61.1,2.28,0
[259630],엠플러스,12,2020,166.95,94.07,58.33,41.67,139.97,5.37,28.8,2.9,1.03,-0.83,41.08,52.71,28.02,70.4,321.11,8.07,0
[115960],연우,12,2020,260.09,212.39,21.37,78.63,27.18,107.12,21.55,0.0,0.0,-2.76,3.97,-24.25,0.0,0.0,0.0,58.41,0
[090740],연이비앤티,12,2020,69.4,69.4,70.25,29.75,236.16,0.54,-20.16,-30.88,-12.95,-40.67,-72.95,-22.75,0.0,0.0,-0.0,6.1,0
[014440],영보화학,12,2020,301.25,249.16,8.83,91.17,9.69,120.21,17.78,1.69,1.52,2.73,6.02,-26.69,0.0,0.0,0.0,92.63,0
[143540],영우디에스피,12,2020,140.99,98.12,52.76,47.24,111.68,11.46,19.02,4.81,1.62,2.52,143.25,-21.19,24.86,182.86,1335.73,19.32,0
[003520],영진약품,12,2020,327.39,156.73,39.16,60.84,64.38,1.42,36.44,-0.03,-0.02,-6.16,-1.14,-7.91,0.0,0.0,0.0,19.68,0
[000670],영풍,12,2020,314.6,199.91,21.13,78.87,26.78,32.61,21.21,0.63,0.5,2.49,1.39,-29.45,13.34,117.57,165.03,40.07,0
[036560],영풍정밀,12,2020,698.12,552.2,13.87,86.13,16.11,183.34,24.62,1.18,1.01,-2.47,-1.05,2.28,0.0,0.0,0.0,17.57,0
[012280],영화금속,12,2020,107.17,68.88,62.71,37.29,168.15,12.42,2.66,0.0,0.0,-2.13,4.2,-89.26,22.45,176.3,1654.22,5.62,0
[265560],영화테크,12,2020,347.34,310.11,18.06,81.94,22.04,8.89,41.67,0.0,0.0,12.48,11.89,25.68,13.76,195.06,85.4,16.47,0
[012160],영흥,12,2020,103.82,67.97,53.29,46.71,114.11,1.87,1.49,-2.22,-1.1,4.26,-8.14,-84.95,15.01,105.76,707.34,-2.14,0
[250930],예선테크,12,2020,166.59,156.54,50.3,49.7,101.22,4.1,15.59,-0.09,-0.06,47.43,-1.31,-30.95,10.02,372.74,128.38,-10.86,0
[053280],예스24,12,2020,83.63,58.53,53.35,46.65,114.38,18.9,-7.48,-0.46,-0.18,53.47,152.99,4.37,0.0,0.0,-0.0,7.29,0
[332570],예스코,12,2020,71.32,70.66,78.0,22.0,354.61,1.98,-12.25,1.8,0.53,-19.84,-49.92,-2.78,0.0,0.0,-0.0,-2.36,0
[122640],예스티,12,2020,59.59,45.65,58.95,41.05,143.63,15.95,-16.3,0.68,0.25,-5.24,15.05,-278.47,10.02,173.33,-308.49,13.19,0
[045060],오공,12,2020,146.96,116.67,25.07,74.93,33.46,31.31,9.35,0.0,0.0,3.73,4.46,11.37,15.14,233.25,427.27,33.76,0
[080520],오디텍,12,2020,901.17,769.69,5.93,94.07,6.31,268.46,33.15,0.0,0.0,5.1,4.01,-28.75,7.65,132.45,61.86,81.46,0
[007310],오뚜기,12,2020,132.01,88.28,31.64,68.36,46.29,11.62,7.13,0.0,0.0,12.04,12.07,9.96,0.0,0.0,0.0,7.45,0
[322310],오로스테크놀로지,12,2020,299.26,148.37,29.83,70.17,42.51,48.3,44.24,1.45,1.02,7.12,6.89,-42.36,0.0,0.0,0.0,-74.96,0
[046120],오르비텍,12,2020,120.81,87.72,52.82,47.18,111.95,20.55,10.03,-9.13,-4.67,-20.94,-31.21,-173.27,10.51,62.44,356.12,7.29,0
[014940],오리엔탈정공,12,2020,198.2,151.18,28.4,71.6,39.67,57.58,15.7,10.73,6.4,41.48,93.32,114.1,0.0,0.0,0.0,34.6,0
[065500],오리엔트정공,12,2020,44.97,33.89,49.05,50.95,96.27,6.07,-23.86,-13.36,-7.84,-16.09,-34.42,-80.85,15.93,335.72,-207.86,-2.83,0
[271560],오리온,12,2020,139.09,91.54,33.0,67.0,49.26,21.46,3.8,2.43,1.58,1.36,8.22,4.26,0.0,0.0,0.0,32.99,0
[053980],오상자이엘,12,2020,104.43,75.96,54.25,45.75,118.56,31.71,2.4,3.39,1.49,8.5,18.09,-36.56,0.0,0.0,-0.0,14.05,0
[036220],오상헬스케어,12,2020,399.22,312.79,19.05,80.95,23.54,147.77,57.01,10.73,6.4,156.2,180.37,760.97,38.32,266.95,166.52,202.65,0
[052420],오성첨단소재,12,2020,641.04,584.79,12.51,87.49,14.3,447.97,29.77,1.67,1.45,9.83,12.13,43.62,9.26,361.52,68.45,47.97,0
[241790],오션브릿지,12,2020,366.93,306.42,14.24,85.76,16.6,64.79,35.32,4.95,4.32,21.61,17.21,23.92,0.0,0.0,0.0,7.51,0
[039200],오스코텍,12,2020,455.08,442.14,19.13,80.87,23.65,18.87,49.14,-5.05,-4.1,-9.09,-9.45,760.97,0.0,0.0,0.0,-117.51,0
[226400],오스테오닉,12,2020,207.89,171.03,61.66,38.34,160.82,49.01,34.6,-5.05,-2.33,21.05,-16.15,9.27,5.45,42.86,39.02,7.05,0
[031510],오스템,12,2020,83.28,70.64,43.9,56.1,78.24,37.19,-7.05,0.57,0.31,-3.11,6.1,-34.02,0.0,0.0,-0.0,15.41,0
[138080],오이솔루션,12,2020,284.64,234.45,24.39,75.61,32.25,77.14,42.95,2.16,1.63,5.39,5.53,-53.68,0.0,0.0,0.0,45.36,0
[080580],오킨스전자,12,2020,100.58,59.66,45.94,54.06,84.97,16.73,0.18,0.81,0.41,7.18,20.13,6.44,18.73,139.16,-3223.04,26.64,0
[067170],오텍,12,2020,98.1,88.88,33.78,66.22,51.02,70.72,-0.5,0.84,0.57,7.6,2.6,57.13,15.4,491.36,-1515.71,18.49,0
[173130],오파스넷,12,2020,199.69,161.13,55.63,44.37,125.38,50.4,39.04,7.47,2.58,-22.55,27.8,25.87,47.98,291.2,413.1,3.85,0
[049480],오픈베이스,12,2020,126.48,108.2,31.26,68.74,45.48,35.4,8.17,0.98,0.68,4.32,3.45,1.2,0.0,0.0,0.0,13.07,0
[057540],옴니시스템,12,2020,361.88,293.11,15.57,84.43,18.44,202.92,35.03,-1.56,-1.21,-12.69,3.44,0.7,0.0,0.0,0.0,-14.34,0
[082210],옵트론텍,12,2020,95.1,87.85,54.41,45.59,119.34,0.21,-1.7,-3.68,-1.76,1.18,-8.5,-19.48,0.0,0.0,0.0,-3.66,0
[332570],옵티맥,12,2020,160.8,119.26,25.72,74.28,34.63,38.31,14.15,3.78,2.85,10.84,6.96,15.77,0.0,0.0,0.0,58.47,1
[109080],옵티시스,12,2020,1049.69,895.57,8.32,91.68,9.08,286.84,67.69,0.0,0.0,1.4,3.34,-7.36,12.02,101.09,47.19,104.45,0
[153710],옵티팜,12,2020,464.79,451.81,18.25,81.75,22.33,284.66,48.77,-1.7,-1.42,-0.96,-5.14,-22.05,7.86,469.05,40.79,-21.44,0
[122990],와이솔,12,2020,622.22,572.55,7.85,92.15,8.52,28.52,38.3,0.39,0.35,-4.65,-0.6,-9.02,0.0,0.0,0.0,113.26,0
[232140],와이아이케이,12,2020,563.25,350.04,16.62,83.38,19.93,245.84,56.76,0.0,0.0,47.73,107.3,238.5,0.0,0.0,0.0,8.05,0
[067900],와이엔텍,12,2020,68.37,59.85,37.07,62.93,58.91,42.74,-7.24,3.61,2.2,8.61,16.03,28.63,0.0,0.0,-0.0,34.31,0
[155650],와이엠씨,12,2020,272.75,228.01,21.69,78.31,27.69,97.64,37.02,2.29,1.62,-13.46,5.52,335.85,0.0,0.0,0.0,46.65,0
[251370],와이엠티,12,2020,185.23,165.57,51.01,48.99,104.11,48.57,21.78,0.0,0.0,16.04,18.28,-11.55,0.0,0.0,0.0,-5.18,0
[066430],와이오엠,12,2020,200.15,181.76,37.27,62.73,59.4,72.96,25.27,3.76,1.8,-25.53,27.29,13.96,23.99,552.87,532.9,37.72,0
[193250],와이제이엠게임즈,12,2020,156.66,156.39,18.8,81.2,23.15,87.87,7.71,-2.73,-2.23,-10.09,-10.92,-122.99,1.86,2578.84,45.06,18.31,0
[019210],와이지-원,12,2020,95.34,55.0,61.8,38.2,161.8,14.68,-1.93,-3.39,-1.39,1.93,-11.75,-28.84,9.86,52.02,1299.12,14.05,0
[122870],와이지엔터테인먼트,12,2020,285.17,273.33,11.69,88.31,13.23,13.96,20.99,1.15,1.02,8.14,6.92,8.49,9.99,935.41,160.45,60.17,0
[332570],와이팜,12,2020,2029.62,1850.46,7.15,92.85,7.7,645.41,75.43,3.24,2.92,91.23,108.66,-75.87,0.0,0.0,0.0,-92.67,0
[079000],와토스코리아,12,2020,2029.62,1850.46,4.17,95.83,4.35,645.41,70.42,0.49,0.47,0.25,0.13,-12.75,0.0,0.0,0.0,100.62,0
[070960],용평리조트,12,2020,48.14,36.72,58.56,41.44,141.34,20.72,-19.71,-1.13,-0.5,7.31,-4.56,-29.59,0.0,0.0,-0.0,9.56,0
[114630],우노앤컴퍼니,12,2020,982.82,894.37,7.0,93.0,7.52,402.86,54.9,0.78,0.72,7.69,8.41,48.16,0.0,0.0,0.0,63.72,1
[032820],우리기술,12,2020,101.47,94.3,53.01,46.99,112.83,39.32,0.59,-1.0,-0.42,16.76,56.69,306.97,0.0,0.0,-0.0,-2.66,0
[115440],우리넷,12,2020,390.76,301.93,40.12,59.88,67.0,165.83,57.94,-4.54,-3.09,5.63,-17.34,-33.63,13.48,79.44,65.12,14.96,0
[004720],우리들제약,12,2020,198.56,154.95,40.87,59.13,69.11,68.46,29.21,0.0,0.0,25.4,30.46,6.27,21.16,159.96,205.02,5.47,1
[046970],우리로,12,2020,67.12,41.77,66.53,33.47,198.77,3.11,-20.63,-12.24,-4.48,-18.92,-30.55,1.57,37.49,285.23,-532.32,2.43,0
[082850],우리바이오,12,2020,257.07,244.16,24.18,75.82,31.89,15.65,31.37,-1.73,-1.36,1.08,-6.47,-61.31,0.0,0.0,0.0,4.58,0
[215360],우리산업,12,2020,132.97,91.66,51.84,48.16,107.65,6.17,15.96,1.08,0.52,1.19,3.15,-6.27,28.55,136.99,465.39,14.62,0
[073560],우리손에프앤지,12,2020,153.95,152.12,34.63,65.37,52.97,18.42,12.02,1.54,1.04,12.61,5.47,68.68,10.66,2528.86,327.37,14.44,0
[153490],우리이앤엘,12,2020,175.39,165.28,44.78,55.22,81.09,38.13,33.18,-1.82,-1.08,9.84,-6.01,-2.46,0.0,0.0,0.0,27.59,0
[101170],우림기계,12,2020,401.34,242.2,11.85,88.15,13.44,65.55,34.26,-2.39,-2.11,-8.49,-8.71,18.55,15.98,102.49,128.69,37.11,1
[006980],우성사료,12,2020,145.64,99.1,43.27,56.73,76.27,31.71,18.13,0.52,0.28,-7.76,1.15,21.52,0.0,0.0,0.0,12.67,1
[066590],우수AMS,12,2020,76.67,65.88,51.36,48.64,105.58,9.48,-11.23,-0.96,-0.43,25.7,55.39,-43.25,0.0,0.0,-0.0,3.59,0
[017370],우신시스템,12,2020,145.84,129.96,48.33,51.67,93.55,49.24,15.72,0.06,0.03,5.56,-0.5,11.28,0.0,0.0,0.0,11.02,0
[103840],우양,12,2020,73.86,24.88,69.25,30.75,225.16,0.51,-11.57,2.86,0.9,19.51,12.46,13.59,0.0,0.0,-0.0,10.05,0
[046940],우원개발,12,2020,93.38,87.89,41.86,58.14,72.01,27.13,-2.53,2.71,1.51,3.44,12.82,72.83,0.0,0.0,-0.0,19.46,0
[215380],우정바이오,12,2020,125.1,108.45,59.85,40.15,149.06,18.19,8.12,-9.95,-4.27,21.14,5.14,-45.86,14.65,217.15,444.53,-20.52,0
[065680],우주일렉트로,12,2020,233.68,205.38,23.78,76.22,31.21,63.78,31.49,2.15,1.63,6.79,7.61,5.49,18.69,262.5,159.18,39.38,0
[105840],우진,12,2020,97.57,53.87,27.78,72.22,38.46,18.98,-0.55,6.26,4.48,25.33,27.86,24.82,0.0,0.0,0.0,-16.29,0
[018620],우진비앤지,12,2020,78.49,38.43,52.65,47.35,111.18,7.98,-8.44,-5.02,-2.41,-2.04,-4.47,-52.11,0.0,0.0,-0.0,-5.74,0
[010400],우진아이엔에스,12,2020,470.4,426.85,16.19,83.81,19.32,155.81,51.56,0.42,0.35,-9.17,-5.16,16.92,27.61,452.96,142.84,77.83,0
[049800],우진플라임,12,2020,69.32,44.91,77.4,22.6,342.4,9.83,-19.07,3.4,0.72,-0.64,15.0,36.61,0.0,0.0,-0.0,13.01,0
[016880],웅진,12,2020,58.27,55.56,41.74,58.26,71.64,6.86,-13.85,4.42,2.18,-14.78,19.43,31.13,9.1,796.19,-106.58,23.87,0
[095720],웅진씽크빅,12,2020,155.74,145.59,41.41,58.59,70.67,24.77,22.67,0.46,0.13,-40.67,-19.63,0.69,10.25,562.38,229.59,20.12,0
[103130],웅진에너지,12,2020,120.98,63.64,55.22,44.78,123.31,24.52,1.61,-34.34,6.4,-8.62,-72.95,-82.11,0.0,0.0,-0.0,0.05,1
[005820],원림,12,2020,158.21,138.88,23.64,76.36,30.96,8.45,11.97,5.66,4.26,20.49,24.55,28.68,9.06,182.37,273.06,19.25,0
[032940],원익,12,2020,44.0,25.6,33.54,66.46,50.46,1.13,-10.93,2.59,1.7,8.35,10.98,108.22,0.0,0.0,-0.0,9.15,0
[240810],원익IPS,12,2020,152.21,63.81,39.78,60.22,66.06,31.25,20.45,3.98,2.45,22.37,17.04,67.34,27.27,77.56,323.51,51.42,0
[074600],원익QnC,12,2020,109.4,52.36,27.4,72.6,37.74,30.97,1.73,4.76,3.3,8.72,20.6,53.93,0.0,0.0,0.0,56.77,0
[104830],원익머트리얼즈,12,2020,374.82,278.74,8.3,91.7,9.06,161.88,21.15,2.58,2.38,11.54,10.14,18.6,0.0,0.0,0.0,202.65,0
[014190],원익큐브,12,2020,230.74,181.71,33.04,66.96,49.35,79.41,41.11,1.06,0.65,-10.94,4.65,41.26,0.0,0.0,0.0,30.39,0
[030530],원익홀딩스,12,2020,64.8,44.28,27.74,72.26,38.39,7.71,-6.12,1.31,1.0,19.38,7.26,51.93,11.21,308.01,-442.49,18.85,0
[012620],원일특강,12,2020,179.4,136.52,47.1,52.9,89.03,29.5,29.65,-0.05,-0.03,5.35,-0.8,-4.77,28.47,171.91,250.66,2.75,0
[008370],원풍,12,2020,614.89,480.54,11.74,88.26,13.3,156.88,44.98,1.24,1.1,1.9,1.49,20.03,0.0,0.0,0.0,73.61,0
[008290],원풍물산,12,2020,123.96,60.13,35.82,64.18,55.82,4.85,7.08,-5.06,-3.4,-22.33,-28.27,-46.31,0.0,0.0,0.0,-18.44,0
[101160],월덱스,12,2020,222.57,175.61,28.23,71.77,39.33,113.81,31.19,8.32,5.78,29.38,39.38,51.31,21.75,194.27,189.97,47.58,0
[095270],웨이브일렉트로,12,2020,69.24,49.54,61.96,38.04,162.86,23.86,-16.9,-33.54,-9.99,-16.46,38.75,41.25,11.23,114.71,-145.42,-5.54,0
[010600],웰바이오텍,12,2020,44.9,34.78,68.04,31.96,212.86,4.1,-29.79,0.0,0.0,-36.95,-72.95,-81.3,0.0,0.0,-0.0,22.16,0
[065950],웰크론,12,2020,113.35,79.92,44.58,55.42,80.44,42.33,4.13,2.96,1.6,9.23,14.35,19.69,23.24,192.06,3056.62,37.96,0
[076080],웰크론한텍,12,2020,130.76,128.71,54.27,45.73,118.69,28.56,16.16,0.08,0.04,4.95,-1.35,-27.89,0.0,0.0,0.0,23.27,0
[196700],웹스,12,2020,99.08,75.12,43.03,56.97,75.54,34.5,-0.37,-0.55,-0.32,0.0,-5.47,7.09,0.0,0.0,0.0,6.46,0
[039790],위노바,12,2020,228.73,120.06,35.33,64.67,54.63,33.86,18.97,-1.05,-0.72,15.2,1.41,-159.45,0.0,0.0,0.0,-24.06,0
[044340],위닉스,12,2020,173.48,137.0,38.33,61.67,62.15,5.95,18.68,5.89,3.57,19.38,23.94,-2.12,0.0,0.0,0.0,19.38,0
[330350],위더스제약,12,2020,363.73,329.45,28.27,71.73,39.41,123.57,50.15,0.0,0.0,40.28,46.41,3.06,14.29,210.21,66.87,26.2,0
[332570],위드텍,12,2020,346.55,294.33,23.62,76.38,30.92,97.83,57.97,3.06,2.16,42.44,74.51,-8.54,13.97,105.72,66.94,15.97,0
[065370],위세아이텍,12,2020,475.8,458.55,40.41,59.59,67.83,34.61,50.93,0.0,0.0,132.18,124.07,16.48,20.88,499.99,100.38,20.86,0
[038620],위즈코프,12,2020,2029.62,1850.46,12.12,87.88,13.79,645.41,43.26,1.27,1.17,14.54,4.98,-24.74,15.31,1724.9,97.93,26.22,0
[036090],위지트,12,2020,101.92,83.19,23.06,76.94,29.97,45.98,0.37,1.32,0.95,3.82,18.77,-34.89,0.0,0.0,-0.0,15.21,0
[320000],윈텍,12,2020,999.01,835.44,8.74,91.26,9.57,369.2,63.55,-2.34,-1.93,14.94,44.61,-45.15,0.0,0.0,0.0,-40.05,0
[097800],윈팩,12,2020,40.44,30.23,61.28,38.72,158.29,19.85,-24.65,2.6,1.02,14.25,10.45,-18.83,0.0,0.0,-0.0,20.01,0
[192390],윈하이텍,12,2020,133.89,106.4,44.21,55.79,79.24,37.04,11.08,0.31,0.16,-12.17,0.4,-15.09,18.1,184.75,878.2,1.9,0
[313760],윌링스,12,2020,473.66,327.86,18.01,81.99,21.97,46.72,51.21,0.22,0.17,-9.37,-0.08,46.89,34.04,210.74,178.54,71.13,0
[008600],윌비스,12,2020,104.98,94.4,47.96,52.04,92.15,0.14,2.1,-0.44,-0.23,4.2,0.64,-20.47,16.12,345.43,3258.47,-9.5,0
[033270],유나이티드,12,2020,302.6,225.63,21.66,78.34,27.64,67.7,34.27,2.5,1.94,6.7,8.54,-2.64,15.77,125.36,124.08,48.29,0
[014830],유니드,12,2020,132.89,97.19,30.11,69.89,43.08,26.25,7.06,1.85,1.26,1.48,6.83,11.24,0.0,0.0,0.0,32.61,0
[036200],유니셈,12,2020,313.92,266.8,25.07,74.93,33.46,117.56,51.12,4.0,3.0,18.12,18.14,18.28,29.23,246.99,147.92,62.77,0
[018000],유니슨,12,2020,100.98,26.21,68.5,31.5,217.44,7.13,0.28,0.0,0.0,11.38,3.08,116.81,7.48,39.87,-1094.6,-0.12,0
[000910],유니온,12,2020,82.02,61.16,38.76,61.24,63.29,23.69,-5.17,5.59,3.1,5.23,30.51,-0.56,12.69,191.21,-406.69,15.0,0
[047400],유니온머티리얼,12,2020,157.09,106.67,48.54,51.46,94.33,14.69,18.75,-0.59,-0.31,2.32,-3.66,-31.94,14.37,86.47,204.36,9.4,0
[203450],유니온커뮤니티,12,2020,220.73,168.23,39.48,60.52,65.23,85.79,38.12,1.56,0.97,7.84,2.86,-11.4,0.0,0.0,0.0,29.05,0
[011330],유니켐,12,2020,139.65,79.45,54.05,45.95,117.63,7.14,13.17,3.25,1.63,43.97,16.77,14.28,17.82,66.28,280.2,-2.56,0
[077500],유니퀘스트,12,2020,151.4,104.5,45.18,54.82,82.42,20.59,22.95,0.0,0.0,8.15,7.8,16.64,34.14,153.14,391.11,9.89,0
[086390],유니테스트,12,2020,470.65,380.13,14.92,85.08,17.54,209.29,46.77,0.94,0.82,3.38,-0.55,-49.5,0.0,0.0,0.0,14.67,0
[241690],유니테크노,12,2020,104.79,93.11,39.88,60.12,66.33,57.43,1.47,3.41,2.04,12.95,14.65,-5.47,15.47,287.95,1031.93,26.05,0
[142210],유니트론텍,12,2020,152.63,97.81,54.46,45.54,119.6,16.9,23.42,0.2,0.09,15.74,17.48,-16.13,48.86,202.95,542.78,-7.97,0
[048430],유라테크,12,2020,349.4,278.75,17.46,82.54,21.15,153.45,36.22,1.47,1.2,4.59,6.99,-33.85,34.48,323.03,258.73,62.58,0
[206650],유바이오로직스,12,2020,202.88,176.59,37.88,62.12,60.98,150.83,23.22,-22.81,-12.09,68.12,177.17,-65.2,0.0,0.0,0.0,-1.55,0
[089850],유비벨록스,12,2020,131.27,91.84,44.87,55.13,81.38,56.2,9.95,1.04,0.55,32.12,47.12,4.8,0.0,0.0,0.0,30.86,0
[032620],유비케어,12,2020,298.36,286.78,26.91,73.09,36.82,111.16,41.0,0.0,0.0,19.83,12.48,5.14,17.3,685.02,104.45,21.66,0
[264450],유비쿼스,12,2020,350.98,285.03,28.14,71.86,39.16,109.97,60.24,0.0,0.0,11.19,15.77,23.98,20.47,132.82,93.82,49.02,0
[054930],유신,12,2020,187.27,154.16,52.83,47.17,112.01,17.49,34.95,0.92,0.46,12.25,1.78,161.02,0.0,0.0,0.0,27.74,0
[069330],유아이디,12,2020,36.64,25.55,65.97,34.03,193.89,4.41,-40.11,0.0,0.0,-10.82,-39.41,224.27,24.87,452.8,-175.69,3.63,0
[049520],유아이엘,12,2020,305.21,297.78,16.11,83.89,19.21,169.58,30.04,1.61,1.41,10.61,1.66,-322.19,10.76,694.45,92.96,22.42,0
[011690],유양디앤유,12,2020,97.21,74.39,71.82,28.18,254.92,6.12,-1.95,-16.01,-7.0,-40.67,-68.94,-5.27,0.0,0.0,-0.0,-18.71,1
[263770],유에스티,12,2020,269.25,115.61,25.24,74.76,33.76,13.19,42.27,2.47,1.86,12.37,10.41,26.47,19.59,60.41,123.39,-23.14,0
